<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GDAX.BTC-USD;D;20190812;000000;11540.7600000;11555.5500000;11222.4000000;11389.2800000;5840
GDAX.BTC-USD;D;20190813;000000;11389.2500000;11438.3900000;10746.0000000;10854.9200000;12143
GDAX.BTC-USD;D;20190814;000000;10854.9200000;10859.9700000;9890.3000000;10025.8600000;22869
GDAX.BTC-USD;D;20190815;000000;10021.1300000;10445.0000000;9470.0000000;10300.0100000;26701
GDAX.BTC-USD;D;20190816;000000;10300.0100000;10539.9000000;9739.9900000;10352.7800000;18728
GDAX.BTC-USD;D;20190817;000000;10352.7800000;10475.8200000;9978.0000000;10217.7900000;7060
GDAX.BTC-USD;D;20190818;000000;10217.9900000;10513.4500000;10066.6600000;10315.4800000;6094
GDAX.BTC-USD;D;20190819;000000;10315.4800000;10938.7600000;10265.0000000;10920.0000000;11335
GDAX.BTC-USD;D;20190820;000000;10917.9400000;10953.0000000;10555.7000000;10769.0900000;8425
GDAX.BTC-USD;D;20190821;000000;10768.4900000;10800.0000000;9841.5900000;10130.0000000;16960
GDAX.BTC-USD;D;20190822;000000;10133.3400000;10237.5300000;9759.0000000;10107.1500000;10596
GDAX.BTC-USD;D;20190823;000000;10105.6100000;10478.0000000;10035.8400000;10410.8500000;8806
GDAX.BTC-USD;D;20190824;000000;10413.4500000;10429.0000000;9886.2600000;10147.9600000;7586
GDAX.BTC-USD;D;20190825;000000;10148.0000000;10374.8500000;9899.9500000;10138.7200000;6882
GDAX.BTC-USD;D;20190826;000000;10142.0000000;10680.0000000;10140.9000000;10361.6500000;13831
GDAX.BTC-USD;D;20190827;000000;10361.6500000;10379.8700000;10019.5600000;10171.8500000;7293
GDAX.BTC-USD;D;20190828;000000;10171.9500000;10277.0000000;9522.9300000;9714.3100000;17165
GDAX.BTC-USD;D;20190829;000000;9714.0100000;9717.0300000;9321.7300000;9495.0000000;12372
GDAX.BTC-USD;D;20190830;000000;9494.8000000;9699.0000000;9337.9700000;9582.4200000;8394
GDAX.BTC-USD;D;20190831;000000;9582.4200000;9707.4800000;9436.2000000;9600.8600000;3762
GDAX.BTC-USD;D;20190901;000000;9600.8600000;9840.0000000;9539.5800000;9766.5200000;3725
GDAX.BTC-USD;D;20190902;000000;9766.6200000;10486.7700000;9756.5400000;10381.2600000;11224
GDAX.BTC-USD;D;20190903;000000;10381.2600000;10790.0000000;10280.0000000;10628.4800000;14175
GDAX.BTC-USD;D;20190904;000000;10628.4800000;10833.1400000;10380.0000000;10581.8400000;11609
GDAX.BTC-USD;D;20190905;000000;10581.8400000;10666.4300000;10452.1500000;10574.7300000;7170
GDAX.BTC-USD;D;20190906;000000;10574.2800000;10939.3400000;10182.0000000;10308.9200000;15436
GDAX.BTC-USD;D;20190907;000000;10308.9000000;10580.0000000;10304.5200000;10484.3700000;4186
GDAX.BTC-USD;D;20190908;000000;10484.3700000;10595.0000000;10231.1300000;10398.9700000;4708
GDAX.BTC-USD;D;20190909;000000;10401.1300000;10541.7500000;10059.9900000;10310.0000000;9442
GDAX.BTC-USD;D;20190910;000000;10310.0100000;10389.2600000;9916.0000000;10093.0100000;7884
GDAX.BTC-USD;D;20190911;000000;10093.0000000;10297.1200000;9851.9700000;10160.2000000;8175
GDAX.BTC-USD;D;20190912;000000;10158.8100000;10460.0000000;10040.0000000;10423.7200000;7350
GDAX.BTC-USD;D;20190913;000000;10423.8500000;10452.5000000;10157.0000000;10365.9300000;6710
GDAX.BTC-USD;D;20190914;000000;10365.9400000;10439.0000000;10223.3600000;10360.2500000;4294
GDAX.BTC-USD;D;20190915;000000;10360.0100000;10380.0000000;10263.3900000;10304.4600000;2561
GDAX.BTC-USD;D;20190916;000000;10303.6600000;10379.9800000;10068.4200000;10262.5400000;7563
GDAX.BTC-USD;D;20190917;000000;10262.5400000;10276.1800000;10135.4400000;10185.3900000;5481
GDAX.BTC-USD;D;20190918;000000;10185.4200000;10258.0000000;10074.0800000;10155.2600000;5447
GDAX.BTC-USD;D;20190919;000000;10156.2200000;10379.1500000;9585.8600000;10275.0100000;15432
GDAX.BTC-USD;D;20190920;000000;10275.0100000;10309.8400000;10056.3000000;10168.8500000;6015
GDAX.BTC-USD;D;20190921;000000;10168.8500000;10170.1500000;9917.3400000;9973.9900000;4860
GDAX.BTC-USD;D;20190922;000000;9973.9900000;10097.0000000;9848.3700000;10026.8000000;5062
GDAX.BTC-USD;D;20190923;000000;10026.7900000;10051.1500000;9665.3900000;9844.2800000;5640
GDAX.BTC-USD;D;20190924;000000;9693.7400000;9777.1600000;8159.3500000;8530.0100000;38709
GDAX.BTC-USD;D;20190925;000000;8530.0100000;8743.8600000;8222.0100000;8438.3500000;23519
GDAX.BTC-USD;D;20190926;000000;8438.3500000;8464.0800000;7712.4500000;8060.0000000;27656
GDAX.BTC-USD;D;20190927;000000;8060.0000000;8290.0000000;7861.0200000;8193.9900000;15894
GDAX.BTC-USD;D;20190928;000000;8193.9900000;8343.0000000;8015.2500000;8217.4700000;9024
GDAX.BTC-USD;D;20190929;000000;8217.4700000;8246.8700000;7902.9600000;8052.4000000;7114
GDAX.BTC-USD;D;20190930;000000;8054.0900000;8393.2300000;7701.0000000;8304.9600000;15137
GDAX.BTC-USD;D;20191001;000000;8304.9500000;8535.0000000;8200.0000000;8321.5200000;12264
GDAX.BTC-USD;D;20191002;000000;8321.8700000;8391.0000000;8168.8500000;8381.7200000;6748
GDAX.BTC-USD;D;20191003;000000;8381.7200000;8419.9500000;8059.2200000;8240.4100000;7498
GDAX.BTC-USD;D;20191004;000000;8241.2700000;8241.3500000;8002.2100000;8156.6700000;7561
GDAX.BTC-USD;D;20191005;000000;8156.6800000;8200.0000000;8020.2000000;8147.6300000;3657
GDAX.BTC-USD;D;20191006;000000;8147.6300000;8176.1800000;7780.8500000;7859.7900000;8446
GDAX.BTC-USD;D;20191007;000000;7859.7900000;8310.5700000;7762.3500000;8209.0000000;9730
GDAX.BTC-USD;D;20191008;000000;8208.9900000;8342.9700000;8107.2600000;8180.0000000;5667
GDAX.BTC-USD;D;20191009;000000;8180.0000000;8712.4500000;8121.0000000;8590.0000000;14248
GDAX.BTC-USD;D;20191010;000000;8590.0100000;8660.0000000;8452.5000000;8587.5000000;7781
GDAX.BTC-USD;D;20191011;000000;8587.4900000;8826.0000000;8226.0000000;8267.3300000;12266
GDAX.BTC-USD;D;20191012;000000;8263.0200000;8425.0000000;8261.4600000;8309.0300000;2913
GDAX.BTC-USD;D;20191013;000000;8309.0300000;8469.0200000;8146.4700000;8282.9700000;5610
GDAX.BTC-USD;D;20191014;000000;8282.9600000;8409.0000000;8215.6600000;8355.0000000;4290
GDAX.BTC-USD;D;20191015;000000;8355.0000000;8420.0000000;8085.6500000;8162.4400000;8406
GDAX.BTC-USD;D;20191016;000000;8162.4400000;8171.5900000;7908.8600000;7993.5400000;8287
GDAX.BTC-USD;D;20191017;000000;7995.8100000;8124.4200000;7937.0100000;8076.2000000;4753
GDAX.BTC-USD;D;20191018;000000;8076.9400000;8117.7700000;7814.0800000;7954.1600000;6956
GDAX.BTC-USD;D;20191019;000000;7954.1500000;8099.9800000;7873.4600000;7965.2800000;4712
GDAX.BTC-USD;D;20191020;000000;7965.2700000;8309.0000000;7875.0100000;8236.1200000;5983
GDAX.BTC-USD;D;20191021;000000;8235.9400000;8349.8400000;8156.0000000;8209.9200000;5964
GDAX.BTC-USD;D;20191022;000000;8209.9200000;8317.1400000;7998.9000000;8024.7200000;5767
GDAX.BTC-USD;D;20191023;000000;8024.0000000;8049.0000000;7296.4400000;7474.8500000;18866
GDAX.BTC-USD;D;20191024;000000;7475.5400000;7509.9900000;7359.4800000;7430.8700000;7782
GDAX.BTC-USD;D;20191025;000000;7430.8700000;8800.1000000;7389.9100000;8668.0000000;26909
GDAX.BTC-USD;D;20191026;000000;8668.0000000;10540.4900000;8645.0100000;9259.7800000;53163
GDAX.BTC-USD;D;20191027;000000;9259.9800000;9826.7200000;9102.3300000;9548.8400000;19437
GDAX.BTC-USD;D;20191028;000000;9555.8900000;9939.6900000;9180.5900000;9226.5000000;16450
GDAX.BTC-USD;D;20191029;000000;9225.0600000;9575.0000000;9068.1900000;9430.8000000;12501
GDAX.BTC-USD;D;20191030;000000;9431.3600000;9431.3600000;8991.3300000;9164.4400000;9722
GDAX.BTC-USD;D;20191031;000000;9164.4500000;9433.0000000;8950.0000000;9159.4800000;8190
GDAX.BTC-USD;D;20191101;000000;9159.9600000;9299.9900000;9057.2700000;9253.1200000;7635
GDAX.BTC-USD;D;20191102;000000;9253.0900000;9393.0000000;9210.0000000;9308.5200000;4437
GDAX.BTC-USD;D;20191103;000000;9308.5200000;9380.0000000;9068.3000000;9206.5200000;4135
GDAX.BTC-USD;D;20191104;000000;9206.5200000;9600.0000000;9127.0000000;9412.5300000;8134
GDAX.BTC-USD;D;20191105;000000;9412.6300000;9474.8900000;9169.8400000;9322.0900000;7438
GDAX.BTC-USD;D;20191106;000000;9322.0900000;9450.0000000;9253.6600000;9341.2700000;6655
GDAX.BTC-USD;D;20191107;000000;9341.2700000;9375.1600000;9075.0000000;9198.8400000;5780
GDAX.BTC-USD;D;20191108;000000;9198.8500000;9246.0000000;8660.0000000;8763.0100000;12678
GDAX.BTC-USD;D;20191109;000000;8763.0100000;8873.4800000;8712.5200000;8807.8900000;4020
GDAX.BTC-USD;D;20191110;000000;8807.8900000;9150.0000000;8731.4300000;9032.2300000;5773
GDAX.BTC-USD;D;20191111;000000;9032.2300000;9067.3400000;8590.0000000;8721.5400000;6896
GDAX.BTC-USD;D;20191112;000000;8721.5300000;8870.0000000;8556.5600000;8810.0000000;6108
GDAX.BTC-USD;D;20191113;000000;8811.0000000;8838.8000000;8705.0000000;8758.3400000;4309
GDAX.BTC-USD;D;20191114;000000;8758.3400000;8784.6100000;8558.0100000;8630.0000000;5467
GDAX.BTC-USD;D;20191115;000000;8630.0100000;8773.2200000;8361.0000000;8457.4800000;10723
GDAX.BTC-USD;D;20191116;000000;8457.4800000;8531.0300000;8423.0000000;8481.0000000;2581
GDAX.BTC-USD;D;20191117;000000;8481.0000000;8637.0100000;8371.0200000;8500.0100000;3556
GDAX.BTC-USD;D;20191118;000000;8501.0000000;8501.0100000;8015.0000000;8168.8400000;9626
GDAX.BTC-USD;D;20191119;000000;8168.8400000;8197.8200000;7980.0700000;8123.3600000;7171
GDAX.BTC-USD;D;20191120;000000;8123.3600000;8222.4100000;8030.0500000;8082.9600000;5093
GDAX.BTC-USD;D;20191121;000000;8082.9700000;8114.9700000;7374.5000000;7616.4600000;16701
GDAX.BTC-USD;D;20191122;000000;7616.4800000;7720.0000000;6775.4700000;7283.0300000;33374
GDAX.BTC-USD;D;20191123;000000;7283.1900000;7361.4100000;7102.2100000;7329.2900000;7541
GDAX.BTC-USD;D;20191124;000000;7329.2900000;7344.0000000;6865.0000000;6908.6400000;10369
GDAX.BTC-USD;D;20191125;000000;6908.6400000;7379.9900000;6526.0000000;7127.0100000;26895
GDAX.BTC-USD;D;20191126;000000;7127.0100000;7340.5900000;7021.8400000;7162.6700000;11694
GDAX.BTC-USD;D;20191127;000000;7162.6700000;7678.7600000;6850.0000000;7523.7200000;18984
GDAX.BTC-USD;D;20191128;000000;7524.7300000;7660.8200000;7370.6200000;7432.4100000;8387
GDAX.BTC-USD;D;20191129;000000;7432.4100000;7870.1000000;7411.0000000;7760.0000000;10708
GDAX.BTC-USD;D;20191130;000000;7759.9900000;7820.0000000;7453.0000000;7555.9200000;5946
GDAX.BTC-USD;D;20191201;000000;7555.9200000;7555.9200000;7237.1600000;7404.2700000;8507
GDAX.BTC-USD;D;20191202;000000;7405.3300000;7430.0000000;7157.3300000;7305.0100000;6877
GDAX.BTC-USD;D;20191203;000000;7305.0100000;7412.8500000;7237.2600000;7302.9400000;5991
GDAX.BTC-USD;D;20191204;000000;7302.9400000;7775.0000000;7080.0000000;7198.9900000;16272
GDAX.BTC-USD;D;20191205;000000;7199.0000000;7489.8700000;7152.7800000;7393.5400000;9064
GDAX.BTC-USD;D;20191206;000000;7393.5500000;7609.5000000;7305.7500000;7540.0800000;9139
GDAX.BTC-USD;D;20191207;000000;7541.7600000;7643.0000000;7487.0000000;7502.1900000;4746
GDAX.BTC-USD;D;20191208;000000;7502.2000000;7580.8400000;7387.5000000;7520.0000000;4089
GDAX.BTC-USD;D;20191209;000000;7520.0000000;7659.3800000;7262.8700000;7337.5100000;10039
GDAX.BTC-USD;D;20191210;000000;7337.5100000;7398.0000000;7156.0300000;7219.3700000;6991
GDAX.BTC-USD;D;20191211;000000;7219.3700000;7263.3100000;7124.4500000;7201.2300000;5764
GDAX.BTC-USD;D;20191212;000000;7201.2400000;7298.5000000;7075.0100000;7185.9100000;8379
GDAX.BTC-USD;D;20191213;000000;7185.9100000;7299.2100000;7183.2900000;7249.9000000;5910
GDAX.BTC-USD;D;20191214;000000;7249.9000000;7264.3300000;7008.0300000;7062.9100000;4164
GDAX.BTC-USD;D;20191215;000000;7062.9200000;7220.0100000;7006.0100000;7111.0000000;4734
GDAX.BTC-USD;D;20191216;000000;7111.0000000;7137.0000000;6803.2400000;6877.0300000;12891
GDAX.BTC-USD;D;20191217;000000;6877.0400000;6933.2100000;6556.0000000;6616.6200000;13622
GDAX.BTC-USD;D;20191218;000000;6616.6200000;7448.2400000;6430.0000000;7285.5300000;22513
GDAX.BTC-USD;D;20191219;000000;7288.0500000;7371.7000000;7044.4500000;7149.1200000;10260
GDAX.BTC-USD;D;20191220;000000;7149.1300000;7220.0000000;7073.6600000;7190.0000000;5821
GDAX.BTC-USD;D;20191221;000000;7190.0000000;7190.0000000;7099.5700000;7143.0100000;3279
GDAX.BTC-USD;D;20191222;000000;7143.0100000;7521.5500000;7125.0000000;7513.0600000;9903
GDAX.BTC-USD;D;20191223;000000;7514.7400000;7688.9900000;7259.1900000;7310.7900000;14897
GDAX.BTC-USD;D;20191224;000000;7310.7900000;7426.1500000;7151.0800000;7255.0100000;7658
GDAX.BTC-USD;D;20191225;000000;7255.0100000;7265.1200000;7115.5000000;7192.1200000;3175
GDAX.BTC-USD;D;20191226;000000;7192.1200000;7432.1000000;7140.0000000;7194.1300000;7482
GDAX.BTC-USD;D;20191227;000000;7194.1300000;7254.0000000;7053.3200000;7245.8300000;8303
GDAX.BTC-USD;D;20191228;000000;7245.8300000;7346.0000000;7232.5500000;7302.6700000;4487
GDAX.BTC-USD;D;20191229;000000;7302.6700000;7531.0000000;7278.0700000;7384.8900000;6354
GDAX.BTC-USD;D;20191230;000000;7384.5700000;7386.2800000;7200.0000000;7218.0000000;7160
GDAX.BTC-USD;D;20191231;000000;7218.0100000;7298.6700000;7111.0000000;7165.7200000;6551
GDAX.BTC-USD;D;20200101;000000;7165.7200000;7238.1400000;7136.0500000;7174.3300000;3177
GDAX.BTC-USD;D;20200102;000000;7174.3300000;7186.1800000;6903.0000000;6945.0200000;7812
GDAX.BTC-USD;D;20200103;000000;6945.0200000;7401.2000000;6854.6700000;7334.4500000;13847
GDAX.BTC-USD;D;20200104;000000;7334.4500000;7398.0000000;7263.3200000;7348.6300000;4608
GDAX.BTC-USD;D;20200105;000000;7348.6300000;7488.8700000;7312.2200000;7355.4000000;5759
GDAX.BTC-USD;D;20200106;000000;7355.4000000;7805.0000000;7343.1700000;7764.6300000;11139
GDAX.BTC-USD;D;20200107;000000;7764.6300000;8216.0000000;7723.0000000;8158.5200000;19359
GDAX.BTC-USD;D;20200108;000000;8160.0100000;8469.3900000;7845.0000000;8045.5100000;23639
GDAX.BTC-USD;D;20200109;000000;8047.7500000;8048.6700000;7744.4800000;7813.7800000;9296
GDAX.BTC-USD;D;20200110;000000;7813.7800000;8199.7700000;7671.0000000;8198.0900000;13167
GDAX.BTC-USD;D;20200111;000000;8198.0900000;8290.0000000;8000.0100000;8020.0000000;7302
GDAX.BTC-USD;D;20200112;000000;8017.4700000;8185.0000000;7963.2500000;8180.8100000;3700
GDAX.BTC-USD;D;20200113;000000;8180.8100000;8195.8100000;8041.9500000;8104.5000000;6508
GDAX.BTC-USD;D;20200114;000000;8105.6000000;8893.6900000;8105.2300000;8815.6900000;26671
GDAX.BTC-USD;D;20200115;000000;8812.5800000;8900.0000000;8550.0000000;8808.8100000;14723
GDAX.BTC-USD;D;20200116;000000;8808.8100000;8850.0000000;8580.0000000;8714.7600000;8988
GDAX.BTC-USD;D;20200117;000000;8714.7700000;9013.0000000;8665.6700000;8899.4200000;15214
GDAX.BTC-USD;D;20200118;000000;8899.4200000;8980.0000000;8800.1000000;8909.3200000;5409
GDAX.BTC-USD;D;20200119;000000;8908.9500000;9194.9900000;8465.0000000;8697.5300000;14908
GDAX.BTC-USD;D;20200120;000000;8697.5300000;8734.8400000;8504.0600000;8628.8900000;5369
GDAX.BTC-USD;D;20200121;000000;8628.8900000;8774.3100000;8465.0000000;8722.0300000;7266
GDAX.BTC-USD;D;20200122;000000;8722.0300000;8791.7600000;8565.0000000;8660.3800000;5342
GDAX.BTC-USD;D;20200123;000000;8660.3800000;8665.0000000;8278.0000000;8385.2200000;11956
GDAX.BTC-USD;D;20200124;000000;8385.2100000;8509.9900000;8216.7100000;8427.2600000;8431
GDAX.BTC-USD;D;20200125;000000;8427.5800000;8437.7600000;8252.7300000;8326.8100000;3634
GDAX.BTC-USD;D;20200126;000000;8326.8000000;8595.0000000;8278.6800000;8595.0000000;5335
GDAX.BTC-USD;D;20200127;000000;8595.0000000;8985.0000000;8556.6000000;8895.9600000;9289
GDAX.BTC-USD;D;20200128;000000;8895.9500000;9418.9100000;8880.8700000;9394.5000000;16855
GDAX.BTC-USD;D;20200129;000000;9391.1400000;9439.8300000;9224.7500000;9288.4400000;12027
GDAX.BTC-USD;D;20200130;000000;9287.9000000;9574.6800000;9171.1100000;9503.0800000;12603
GDAX.BTC-USD;D;20200131;000000;9502.7100000;9522.5000000;9195.4900000;9334.9800000;9474
GDAX.BTC-USD;D;20200201;000000;9334.9800000;9458.0800000;9285.0100000;9380.1800000;4218
GDAX.BTC-USD;D;20200202;000000;9380.1800000;9480.0000000;9140.0000000;9323.5000000;7071
GDAX.BTC-USD;D;20200203;000000;9325.0100000;9619.9500000;9220.0000000;9280.4900000;11681
GDAX.BTC-USD;D;20200204;000000;9280.4900000;9350.0000000;9078.0500000;9164.3300000;8023
GDAX.BTC-USD;D;20200205;000000;9164.3300000;9769.7000000;9150.0000000;9613.8200000;13011
GDAX.BTC-USD;D;20200206;000000;9613.9100000;9857.0000000;9521.4700000;9763.0100000;12351
GDAX.BTC-USD;D;20200207;000000;9763.0100000;9885.0000000;9713.9900000;9808.0500000;8353
GDAX.BTC-USD;D;20200208;000000;9807.9200000;9955.0000000;9653.4700000;9905.6400000;7818
GDAX.BTC-USD;D;20200209;000000;9905.6400000;10178.9100000;9888.7600000;10168.3500000;9312
GDAX.BTC-USD;D;20200210;000000;10168.3600000;10199.0000000;9736.0000000;9851.7800000;13062
GDAX.BTC-USD;D;20200211;000000;9851.7800000;10400.0000000;9706.0000000;10270.0100000;16407
GDAX.BTC-USD;D;20200212;000000;10270.0100000;10483.8600000;10250.0000000;10351.1300000;13454
GDAX.BTC-USD;D;20200213;000000;10351.1300000;10522.5100000;10083.1000000;10236.4900000;16884
GDAX.BTC-USD;D;20200214;000000;10236.4900000;10395.6600000;10102.5000000;10371.3300000;7807
GDAX.BTC-USD;D;20200215;000000;10371.3300000;10400.0000000;9750.0000000;9911.2200000;12112
GDAX.BTC-USD;D;20200216;000000;9911.2200000;10048.3400000;9612.1200000;9921.0000000;9139
GDAX.BTC-USD;D;20200217;000000;9920.5200000;9969.3800000;9467.0000000;9700.0000000;9946
GDAX.BTC-USD;D;20200218;000000;9700.0000000;10298.2500000;9610.2700000;10188.0400000;11310
GDAX.BTC-USD;D;20200219;000000;10188.0400000;10315.0000000;9280.9800000;9600.0800000;15962
GDAX.BTC-USD;D;20200220;000000;9593.4800000;9698.1000000;9393.3900000;9610.0500000;12152
GDAX.BTC-USD;D;20200221;000000;9610.0500000;9769.6600000;9566.9800000;9695.6600000;6858
GDAX.BTC-USD;D;20200222;000000;9695.6600000;9722.9700000;9575.0100000;9668.2300000;3167
GDAX.BTC-USD;D;20200223;000000;9668.2300000;10025.6600000;9667.1300000;9965.0100000;5398
GDAX.BTC-USD;D;20200224;000000;9965.0000000;10030.0000000;9474.7400000;9660.0000000;11103
GDAX.BTC-USD;D;20200225;000000;9660.0000000;9681.5600000;9230.0000000;9305.0000000;9122
GDAX.BTC-USD;D;20200226;000000;9304.9900000;9375.3600000;8602.0000000;8778.3000000;21596
GDAX.BTC-USD;D;20200227;000000;8778.3000000;8972.9200000;8520.0000000;8812.4900000;14768
GDAX.BTC-USD;D;20200228;000000;8814.9000000;8899.9400000;8428.8000000;8708.8900000;13657
GDAX.BTC-USD;D;20200229;000000;8708.6100000;8799.0000000;8520.6700000;8525.0700000;5148
GDAX.BTC-USD;D;20200301;000000;8523.3300000;8752.3400000;8400.0000000;8522.3100000;7345
GDAX.BTC-USD;D;20200302;000000;8522.3000000;8973.4500000;8487.3300000;8915.0000000;10207
GDAX.BTC-USD;D;20200303;000000;8919.2100000;8927.4500000;8635.3100000;8757.8400000;9139
GDAX.BTC-USD;D;20200304;000000;8757.8300000;8847.0000000;8670.5700000;8760.6600000;5704
GDAX.BTC-USD;D;20200305;000000;8759.9900000;9174.2400000;8759.9900000;9070.1700000;10066
GDAX.BTC-USD;D;20200306;000000;9070.1800000;9182.0800000;9000.0100000;9158.5100000;6408
GDAX.BTC-USD;D;20200307;000000;9158.5100000;9214.6700000;8850.4700000;8901.3700000;6460
GDAX.BTC-USD;D;20200308;000000;8901.3600000;8901.3700000;8002.2000000;8037.7600000;16572
GDAX.BTC-USD;D;20200309;000000;8037.7300000;8187.0300000;7630.0000000;7934.5200000;25558
GDAX.BTC-USD;D;20200310;000000;7934.5600000;8158.2500000;7733.5600000;7894.6800000;17168
GDAX.BTC-USD;D;20200311;000000;7894.6800000;7987.9700000;7583.2700000;7938.0500000;13646
GDAX.BTC-USD;D;20200312;000000;7938.0500000;7969.4500000;4644.0000000;4857.1000000;113877
GDAX.BTC-USD;D;20200313;000000;4857.1000000;5995.0000000;3858.0000000;5637.6000000;130323
GDAX.BTC-USD;D;20200314;000000;5630.9300000;5669.0000000;5050.0000000;5165.2500000;32758
GDAX.BTC-USD;D;20200315;000000;5161.1600000;5985.0000000;5085.9100000;5345.3500000;43764
GDAX.BTC-USD;D;20200316;000000;5346.8600000;5350.3000000;4432.3000000;5037.6100000;80179
GDAX.BTC-USD;D;20200317;000000;5039.9500000;5569.4400000;4935.6000000;5331.7100000;44352
GDAX.BTC-USD;D;20200318;000000;5331.7100000;5452.8200000;5001.0000000;5413.6400000;37510
GDAX.BTC-USD;D;20200319;000000;5413.8800000;6441.3700000;5261.6900000;6186.2600000;54668
GDAX.BTC-USD;D;20200320;000000;6183.8200000;6990.0000000;5657.0000000;6206.1000000;53014
GDAX.BTC-USD;D;20200321;000000;6210.4700000;6470.0000000;5851.0000000;6198.7800000;23514
GDAX.BTC-USD;D;20200322;000000;6198.6400000;6420.0000000;5738.0000000;5818.2500000;28083
GDAX.BTC-USD;D;20200323;000000;5815.2400000;6641.0300000;5678.2000000;6490.6300000;42409
GDAX.BTC-USD;D;20200324;000000;6493.5800000;6866.1000000;6403.1600000;6766.6400000;40634
GDAX.BTC-USD;D;20200325;000000;6766.0000000;6983.3100000;6470.0000000;6690.9600000;31271
GDAX.BTC-USD;D;20200326;000000;6691.7100000;6795.0000000;6520.1300000;6758.1800000;17439
GDAX.BTC-USD;D;20200327;000000;6760.0000000;6880.0000000;6260.0000000;6372.3600000;20468
GDAX.BTC-USD;D;20200328;000000;6372.3600000;6372.3600000;6030.0000000;6251.8200000;20349
GDAX.BTC-USD;D;20200329;000000;6251.4500000;6279.9600000;5870.4600000;5877.2100000;16105
GDAX.BTC-USD;D;20200330;000000;5878.9800000;6631.2300000;5853.0000000;6406.4000000;23656
